Key,Source,Context,Changes,English,French,German,Klingon,Spanish
batteryBankTip,,Popup Tip,,バッテリー装置([00ff00]Battery Bank[-])は、電気機器に電力を供給することができます。それには少なくとも1台の車載バッテリー([00ff00]Lead Car Battery[-])が必要で、最大6台まで拡張できます。最大出力は、搭載された車載バッテリーの数とその品質によって決まります。外部電源が作動していれば、接続されているバッテリー装置に搭載された車載バッテリーを再充電します。車載バッテリーが搭載されていない場合は、電力を送るリレーの役割を果たします。電気機器間に電線を追加したり切断するには圧着ペンチ([00ff00]Wire Tool[-])が必要です。,"The Battery Bank allows you to power your electrical components. It requires at least one battery, expandable up to six. The maximum energy output is determined by the number of batteries installed and their quality. An externally powered and turned on Battery Bank will recharge its batteries. If there are no batteries installed it acts as a relay pushing power down line. Requires a wire tool to add and cut wires between electrical components.",,,
batteryBankTip_title,,Popup Tip,,バッテリー装置,Battery Bank,,,
paintingTip,,Popup Tip,,刷毛([00ff00]Paint Brush[-])と塗料([00ff00]Paint[-])を使用して、基地の外観を変更できます。塗装可能なブロックに焦点を当てて右クリックで塗装し、左クリックで塗装を消します。[ff6347]Rキー[-]を長押しすると追加のペイント機能が表示され、塗りたい色を変更できます。追加の塗装は、塗装の本を見つけて読むことで解除されます。クリエイティブモードには、更に多くのペイント機能があります。,Use a paint brush and paint to give your base a custom look. Focus on any paint-able block and use the secondary action to paint a surface and the primary action to erase the paint from a surface. Hold the reload key to see additional painting features and change the desired paint color. Unlock additional paint groups by finding and reading painting books. Creative mode has even more paint features.,,,
paintingTip_title,,Popup Tip,,塗装,Painting,,,
cameraTip,,Popup Tip,,次のようなオートタレット([00ff00]Auto Turret[-])、モーションセンサー([00ff00]Motion Sensor[-])かスポットライト([00ff00]Spotlight[-])など目標を定める電気機器があれば、設置後にそれを開いてカメラのプレビューエリアをクリックし、左クリックを押したまま目標の位置を合わせることでデフォルトの位置を設定できます。設定を終えたら、[ff6347]ESCキー[-]を押して機器を閉じます。,"If you have an aim-able electrical item such as an auto-turret, motion sensor or spotlight you can set its default aim by opening it, clicking into the camera preview area, holding down your primary action and aiming to the desired position. After this is complete hit escape and exit the component.",,,
cameraTip_title,,Popup Tip,,カメラ,Camera,,,
triggerDelayDurationTip,,Popup Tip,,次のような感圧版([00ff00]Trigger Plate[-])、モーションセンサー([00ff00]Motion Sensor[-])かトリップワイヤーポスト([00ff00]Trip Wire Post[-])などトリガー機器があれば、動作方法を調整できます。それを開くと各設定の下で様々なオプションを使用して遅延と持続時間を操作するコントロール画面が表示されます。作動時間は、時間かトリガーゾーンに一人でも誰かが立っている限りのどちらかに設定することができます。また電源が切れるかリセットされるまで、常に作動させる設定もあります。他にもトリガーイベントのタイミングを調整するオプションがあります。,"If you have a triggering component such as a trigger plate, motion sensor or trip wire you can customize the way it triggers. Open it and you will see control options to manipulate Delay and Duration with a variety of options under each setting. Power duration can be set to a time or triggered which only lasts as long as someone is standing in the trigger zone. There is also an always setting which stays on until it is out of power or reset. There are also options to customize the timing of the triggered event.",,,
triggerDelayDurationTip_title,,Popup Tip,,トリガーの遅延と持続時間,Trigger Delay and Duration,,,
landClaimTip,,Popup Tip,,陣地の主張([00ff00]Land Claim[-])は、主張する領域の全てのブロックに硬度修正を与えます。この硬度修正は、全ての攻撃か敵のプレイヤーによるブロックダメージのどちらかに適用されます。陣地の主張内にブロックを置く時には、配置プレビューが緑色で表示されます。電気機器やワークステーションを拾って移動させることもできます。陣地の主張外の電気機器は、見知らぬ人に切断され配線されることがあります。ブロック配置の色は次の通りです。緑色は自分の保護内、黄色は友人の保護内、白色はそれ以外の場所、赤色はブロックが置けません。,"A land claim grants a hardness modifier to all blocks in your claim area. This hardness modifier applies to any attacks or damage to blocks by enemy players. When placing a block inside your land claim you will see a placement preview in a green color. You can also pickup and move electrical components and work stations inside your claim. Electrical Items outside of your claim can be cut and wired by strangers. Block placement colors are as follows: Green inside your claim, Yellow inside your friends claim, White everywhere else, Red cannot place block.",,,
landClaimTip_title,,Popup Tip,,陣地の主張,Land Claim,,,
passthroughTriggeringTip,,Popup Tip,,感圧版([00ff00]Trigger Plate[-])、モーションセンサー([00ff00]Motion Sensor[-])とトリップワイヤーポスト([00ff00]Trip Wire Post[-])の任意の組み合わせは、連結トリガーを使用します。これにより親が起動した時には直接接続された全てのトリガー機器が起動します。使用例として基地の周囲にトリップワイヤーを張り巡らせ、警報を鳴らすのにいいでしょう。,"Any combination of trigger plates, motion sensors, and trip wires will use Passthrough Triggering. This activates all directly connected trigger components when the Parent is triggered. An example usage of this is surrounding your base with a network of trip wires to sound an alarm.",,,
passthroughTriggeringTip_title,,Popup Tip,,パススルートリガー,Passthrough Triggering,,,
